t,abduct_L.q,abduct_L.w,abduct_R.q,abduct_R.w,hip_L.q,hip_L.w,hip_R.q,hip_R.w
2.242933369915e+00,2.555714790155e-01,7.979758525957e-01,-2.636827717980e-01,-7.669650996181e-01,-1.100481721957e-01,2.306568790398e+00,-1.085523565159e-01,2.345884330003e+00
2.243520180256e+00,2.560394705552e-01,7.970592292174e-01,-2.641326330251e-01,-7.662772310534e-01,-1.086986156474e-01,2.293065725292e+00,-1.071797333938e-01,2.332366979521e+00
2.244106990596e+00,2.565069223018e-01,7.961360991893e-01,-2.645820889454e-01,-7.655837101246e-01,-1.073569879844e-01,2.279545118019e+00,-1.058150476440e-01,2.318831731553e+00
2.244693800937e+00,2.569738304540e-01,7.952065200882e-01,-2.650311362571e-01,-7.648845883213e-01,-1.060232994675e-01,2.266007080600e+00,-1.044583097353e-01,2.305278700521e+00
2.245280611277e+00,2.574401912441e-01,7.942705489781e-01,-2.654797716886e-01,-7.641799166354e-01,-1.046975602924e-01,2.252451724839e+00,-1.031095300695e-01,2.291708000610e+00
2.245867421618e+00,2.579060009378e-01,7.933282424064e-01,-2.659279919978e-01,-7.634697455573e-01,-1.033797805887e-01,2.238879162326e+00,-1.017687189815e-01,2.278119745772e+00
2.246454231958e+00,2.583712558339e-01,7.923796563998e-01,-2.663757939724e-01,-7.627541250721e-01,-1.020699704209e-01,2.225289504434e+00,-1.004358867393e-01,2.264514049724e+00
2.247041042299e+00,2.588359522637e-01,7.914248464605e-01,-2.668231744292e-01,-7.620331046560e-01,-1.007681397881e-01,2.211682862327e+00,-9.911104354418e-02,2.250891025952e+00
2.247627852640e+00,2.593000865912e-01,7.904638675628e-01,-2.672701302137e-01,-7.613067332726e-01,-9.947429862434e-02,2.198059346955e+00,-9.779419953113e-02,2.237250787709e+00
2.248214662980e+00,2.597636552123e-01,7.894967741494e-01,-2.677166582002e-01,-7.605750593696e-01,-9.818845679847e-02,2.184419069056e+00,-9.648536476859e-02,2.223593448014e+00
2.248801473321e+00,2.602266545548e-01,7.885236201275e-01,-2.681627552912e-01,-7.598381308748e-01,-9.691062411451e-02,2.170762139158e+00,-9.518454925877e-02,2.209919119657e+00
2.249388283661e+00,2.606890810779e-01,7.875444588657e-01,-2.686084184171e-01,-7.590959951934e-01,-9.564081031165e-02,2.157088667579e+00,-9.389176293776e-02,2.196227915199e+00
2.249975094002e+00,2.611509312719e-01,7.865593431905e-01,-2.690536445360e-01,-7.583486992039e-01,-9.437902506440e-02,2.143398764427e+00,-9.260701567568e-02,2.182519946966e+00
2.250561904342e+00,2.616122016582e-01,7.855683253827e-01,-2.694984306335e-01,-7.575962892553e-01,-9.312527798276e-02,2.129692539604e+00,-9.133031727680e-02,2.168795327060e+00
2.251148714683e+00,2.620728887885e-01,7.845714571745e-01,-2.699427737220e-01,-7.568388111639e-01,-9.187957861224e-02,2.115970102804e+00,-9.006167747966e-02,2.155054167351e+00
2.251735525023e+00,2.625329892446e-01,7.835687897458e-01,-2.703866708408e-01,-7.560763102095e-01,-9.064193643409e-02,2.102231563515e+00,-8.880110595723e-02,2.141296579483e+00
2.252322335364e+00,2.629924996385e-01,7.825603737215e-01,-2.708301190555e-01,-7.553088311331e-01,-8.941236086535e-02,2.088477031019e+00,-8.754861231705e-02,2.127522674872e+00
2.252909145704e+00,2.634514166115e-01,7.815462591680e-01,-2.712731154580e-01,-7.545364181333e-01,-8.819086125899e-02,2.074706614396e+00,-8.630420610131e-02,2.113732564707e+00
2.253495956045e+00,2.639097368340e-01,7.805264955905e-01,-2.717156571657e-01,-7.537591148634e-01,-8.697744690404e-02,2.060920422519e+00,-8.506789678705e-02,2.099926359954e+00
2.254082766385e+00,2.643674570057e-01,7.795011319298e-01,-2.721577413216e-01,-7.529769644287e-01,-8.577212702570e-02,2.047118564064e+00,-8.383969378625e-02,2.086104171351e+00
2.254669576726e+00,2.648245738545e-01,7.784702165597e-01,-2.725993650938e-01,-7.521900093833e-01,-8.457491078544e-02,2.033301147500e+00,-8.261960644596e-02,2.072266109415e+00
2.255256387067e+00,2.652810841366e-01,7.774337972837e-01,-2.730405256753e-01,-7.513982917275e-01,-8.338580728117e-02,2.019468281102e+00,-8.140764404847e-02,2.058412284438e+00
2.255843197407e+00,2.657369846362e-01,7.763919213326e-01,-2.734812202835e-01,-7.506018529049e-01,-8.220482554729e-02,2.005620072941e+00,-8.020381581140e-02,2.044542806490e+00
2.256430007748e+00,2.661922721648e-01,7.753446353618e-01,-2.739214461599e-01,-7.498007337999e-01,-8.103197455486e-02,1.991756630892e+00,-7.900813088784e-02,2.030657785420e+00
2.257016818088e+00,2.666469435614e-01,7.742919854485e-01,-2.743612005700e-01,-7.489949747348e-01,-7.986726321169e-02,1.977878062634e+00,-7.782059836648e-02,2.016757330857e+00
2.257603628429e+00,2.671009956917e-01,7.732340170891e-01,-2.748004808026e-01,-7.481846154675e-01,-7.871070036245e-02,1.963984475650e+00,-7.664122727177e-02,2.002841552210e+00
2.258190438769e+00,2.675544254479e-01,7.721707751969e-01,-2.752392841698e-01,-7.473696951887e-01,-7.756229478882e-02,1.950075977226e+00,-7.547002656399e-02,1.988910558671e+00
2.258777249110e+00,2.680072297485e-01,7.711023040994e-01,-2.756776080064e-01,-7.465502525197e-01,-7.642205520955e-02,1.936152674458e+00,-7.430700513943e-02,1.974964459211e+00
2.259364059450e+00,2.684594055378e-01,7.700286475361e-01,-2.761154496699e-01,-7.457263255098e-01,-7.528999028063e-02,1.922214674247e+00,-7.315217183049e-02,1.961003362588e+00
2.259950869791e+00,2.689109497855e-01,7.689498486562e-01,-2.765528065397e-01,-7.448979516339e-01,-7.416610859536e-02,1.908262083305e+00,-7.200553540581e-02,1.947027377343e+00
2.260537680131e+00,2.693618594866e-01,7.678659500162e-01,-2.769896760173e-01,-7.440651677906e-01,-7.305041868447e-02,1.894295008153e+00,-7.086710457041e-02,1.933036611802e+00
2.261124490472e+00,2.698121316607e-01,7.667769935777e-01,-2.774260555255e-01,-7.432280102996e-01,-7.194292901625e-02,1.880313555124e+00,-6.973688796579e-02,1.919031174079e+00
2.261711300813e+00,2.702617633522e-01,7.656830207054e-01,-2.778619425082e-01,-7.423865148995e-01,-7.084364799664e-02,1.866317830362e+00,-6.861489417009e-02,1.905011172074e+00
2.262298111153e+00,2.707107516291e-01,7.645840721651e-01,-2.782973344303e-01,-7.415407167458e-01,-6.975258396936e-02,1.852307939828e+00,-6.750113169818e-02,1.890976713478e+00
2.262884921494e+00,2.711590935836e-01,7.634801881214e-01,-2.787322287769e-01,-7.406906504092e-01,-6.866974521599e-02,1.838283989295e+00,-6.639560900180e-02,1.876927905770e+00
2.263471731834e+00,2.716067863310e-01,7.623714081359e-01,-2.791666230535e-01,-7.398363498727e-01,-6.759513995610e-02,1.824246084355e+00,-6.529833446968e-02,1.862864856221e+00
2.264058542175e+00,2.720538270098e-01,7.612577711654e-01,-2.796005147852e-01,-7.389778485307e-01,-6.652877634736e-02,1.810194330415e+00,-6.420931642768e-02,1.848787671893e+00
2.264645352515e+00,2.725002127811e-01,7.601393155601e-01,-2.800339015165e-01,-7.381151791863e-01,-6.547066248563e-02,1.796128832704e+00,-6.312856313887e-02,1.834696459643e+00
2.265232162856e+00,2.729459408283e-01,7.590160790615e-01,-2.804667808111e-01,-7.372483740499e-01,-6.442080640507e-02,1.782049696270e+00,-6.205608280369e-02,1.820591326122e+00
2.265818973196e+00,2.733910083569e-01,7.578880988012e-01,-2.808991502512e-01,-7.363774647372e-01,-6.337921607826e-02,1.767957025983e+00,-6.099188356006e-02,1.806472377777e+00
2.266405783537e+00,2.738354125939e-01,7.567554112989e-01,-2.813310074377e-01,-7.355024822676e-01,-6.234589941629e-02,1.753850926535e+00,-5.993597348348e-02,1.792339720853e+00
2.266992593877e+00,2.742791507875e-01,7.556180524608e-01,-2.817623499892e-01,-7.346234570624e-01,-6.132086426885e-02,1.739731502446e+00,-5.888836058718e-02,1.778193461390e+00
2.267579404218e+00,2.747222202070e-01,7.544760575785e-01,-2.821931755423e-01,-7.337404189436e-01,-6.030411842438e-02,1.725598858059e+00,-5.784905282222e-02,1.764033705232e+00
2.268166214559e+00,2.751646181420e-01,7.533294613268e-01,-2.826234817506e-01,-7.328533971316e-01,-5.929566961011e-02,1.711453097545e+00,-5.681805807759e-02,1.749860558021e+00
2.268753024899e+00,2.756063419024e-01,7.521782977631e-01,-2.830532662849e-01,-7.319624202443e-01,-5.829552549221e-02,1.697294324904e+00,-5.579538418037e-02,1.735674125204e+00
2.269339835240e+00,2.760473888179e-01,7.510226003256e-01,-2.834825268326e-01,-7.310675162956e-01,-5.730369367587e-02,1.683122643968e+00,-5.478103889580e-02,1.721474512029e+00
2.270044870556e+00,2.765763946940e-01,7.496281155652e-01,-2.839975744063e-01,-7.299871618539e-01,-5.612304100233e-02,1.666078866982e+00,-5.357335875737e-02,1.704396817499e+00
2.270749905873e+00,2.771044151384e-01,7.482271890685e-01,-2.845118583238e-01,-7.289012244682e-01,-5.495441124614e-02,1.649016785556e+00,-5.237772558624e-02,1.687300430169e+00
2.271454941189e+00,2.776314456284e-01,7.468198752943e-01,-2.850253746650e-01,-7.278097492772e-01,-5.379781724942e-02,1.631936578800e+00,-5.119415249756e-02,1.670185531455e+00
2.272159976505e+00,2.781574816797e-01,7.454062273374e-01,-2.855381195408e-01,-7.267127800776e-01,-5.265327172814e-02,1.614838425529e+00,-5.002265247867e-02,1.653052302418e+00
2.272865011822e+00,2.786825188445e-01,7.439862970222e-01,-2.860500890929e-01,-7.256103594299e-01,-5.152078727231e-02,1.597722504197e+00,-4.886323838941e-02,1.635900923704e+00
2.273570047138e+00,2.792065527115e-01,7.425601348708e-01,-2.865612794924e-01,-7.245025286217e-01,-5.040037634626e-02,1.580588992926e+00,-4.771592296241e-02,1.618731575571e+00
2.274275082455e+00,2.797295789044e-01,7.411277900969e-01,-2.870716869389e-01,-7.233893276616e-01,-4.929205128885e-02,1.563438069510e+00,-4.658071880334e-02,1.601544437890e+00
2.274980117771e+00,2.802515930809e-01,7.396893106043e-01,-2.875813076600e-01,-7.222707952766e-01,-4.819582431367e-02,1.546269911419e+00,-4.545763839117e-02,1.584339690154e+00
2.275685153088e+00,2.807725909325e-01,7.382447429843e-01,-2.880901379101e-01,-7.211469689098e-01,-4.711170750935e-02,1.529084695807e+00,-4.434669407848e-02,1.567117511475e+00
2.276390188404e+00,2.812925681827e-01,7.367941325146e-01,-2.885981739694e-01,-7.200178847186e-01,-4.603971283969e-02,1.511882599511e+00,-4.324789809170e-02,1.549878080597e+00
2.277095223720e+00,2.818115205865e-01,7.353375231574e-01,-2.891054121433e-01,-7.188835775721e-01,-4.497985214395e-02,1.494663799056e+00,-4.216126253134e-02,1.532621575892e+00
2.277800259037e+00,2.823294439296e-01,7.338749575583e-01,-2.896118487612e-01,-7.177440810499e-01,-4.393213713703e-02,1.477428470663e+00,-4.108679937231e-02,1.515348175368e+00
2.278505294353e+00,2.828463340273e-01,7.324064770447e-01,-2.901174801759e-01,-7.165994274402e-01,-4.289657940969e-02,1.460176790252e+00,-4.002452046414e-02,1.498058056673e+00
2.279210329670e+00,2.833621867232e-01,7.309321216249e-01,-2.906223027624e-01,-7.154496477382e-01,-4.187319042877e-02,1.442908933442e+00,-3.897443753122e-02,1.480751397100e+00
2.279915364986e+00,2.838769978892e-01,7.294519299875e-01,-2.911263129169e-01,-7.142947716449e-01,-4.086198153740e-02,1.425625075563e+00,-3.793656217309e-02,1.463428373588e+00
2.280620400303e+00,2.843907634236e-01,7.279659395002e-01,-2.916295070565e-01,-7.131348275657e-01,-3.986296395520e-02,1.408325391653e+00,-3.691090586465e-02,1.446089162731e+00
2.281325435619e+00,2.849034792507e-01,7.264741862094e-01,-2.921318816175e-01,-7.119698426095e-01,-3.887614877846e-02,1.391010056469e+00,-3.589747995641e-02,1.428733940778e+00
2.282030470935e+00,2.854151413199e-01,7.249767048399e-01,-2.926334330552e-01,-7.107998425876e-01,-3.790154698040e-02,1.373679244488e+00,-3.489629567476e-02,1.411362883642e+00
2.282735506252e+00,2.859257456043e-01,7.234735287946e-01,-2.931341578422e-01,-7.096248520134e-01,-3.693916941127e-02,1.356333129912e+00,-3.390736412216e-02,1.393976166899e+00
2.283440541568e+00,2.864352881003e-01,7.219646901543e-01,-2.936340524683e-01,-7.084448941009e-01,-3.598902679865e-02,1.338971886673e+00,-3.293069627742e-02,1.376573965799e+00
2.284145576885e+00,2.869437648265e-01,7.204502196777e-01,-2.941331134390e-01,-7.072599907652e-01,-3.505112974754e-02,1.321595688440e+00,-3.196630299587e-02,1.359156455265e+00
2.284850612201e+00,2.874511718226e-01,7.189301468018e-01,-2.946313372749e-01,-7.060701626214e-01,-3.412548874063e-02,1.304204708619e+00,-3.101419500967e-02,1.341723809903e+00
2.285555647518e+00,2.879575051485e-01,7.174044996423e-01,-2.951287205108e-01,-7.048754289848e-01,-3.321211413840e-02,1.286799120364e+00,-3.007438292797e-02,1.324276204003e+00
2.286260682834e+00,2.884627608838e-01,7.158733049939e-01,-2.956252596943e-01,-7.036758078708e-01,-3.231101617939e-02,1.269379096577e+00,-2.914687723713e-02,1.306813811544e+00
2.286965718150e+00,2.889669351262e-01,7.143365883311e-01,-2.961209513855e-01,-7.024713159949e-01,-3.142220498026e-02,1.251944809915e+00,-2.823168830098e-02,1.289336806201e+00
2.287670753467e+00,2.894700239909e-01,7.127943738090e-01,-2.966157921558e-01,-7.012619687729e-01,-3.054569053609e-02,1.234496432796e+00,-2.732882636101e-02,1.271845361350e+00
2.288375788783e+00,2.899720236099e-01,7.112466842644e-01,-2.971097785870e-01,-7.000477803214e-01,-2.968148272044e-02,1.217034137402e+00,-2.643830153657e-02,1.254339650070e+00
2.289080824100e+00,2.904729301306e-01,7.096935412167e-01,-2.976029072703e-01,-6.988287634584e-01,-2.882959128557e-02,1.199558095686e+00,-2.556012382507e-02,1.236819845152e+00
2.289785859416e+00,2.909727397154e-01,7.081349648693e-01,-2.980951748057e-01,-6.976049297036e-01,-2.799002586258e-02,1.182068479375e+00,-2.469430310222e-02,1.219286119102e+00
2.290490894733e+00,2.914714485400e-01,7.065709741111e-01,-2.985865778006e-01,-6.963762892794e-01,-2.716279596159e-02,1.164565459979e+00,-2.384084912220e-02,1.201738644147e+00
2.291195930049e+00,2.919690527935e-01,7.050015865181e-01,-2.990771128693e-01,-6.951428511119e-01,-2.634791097186e-02,1.147049208793e+00,-2.299977151785e-02,1.184177592239e+00
2.291900965365e+00,2.924655486766e-01,7.034268183547e-01,-2.995667766320e-01,-6.939046228319e-01,-2.554538016195e-02,1.129519896903e+00,-2.217107980088e-02,1.166603135063e+00
2.292606000682e+00,2.929609324010e-01,7.018466845763e-01,-3.000555657136e-01,-6.926616107760e-01,-2.475521267989e-02,1.111977695194e+00,-2.135478336205e-02,1.149015444041e+00
2.293311035998e+00,2.934552001886e-01,7.002611988305e-01,-3.005434767433e-01,-6.914138199880e-01,-2.397741755328e-02,1.094422774350e+00,-2.055089147135e-02,1.131414690335e+00
2.294016071315e+00,2.939483482705e-01,6.986703734600e-01,-3.010305063531e-01,-6.901612542205e-01,-2.321200368945e-02,1.076855304866e+00,-1.975941327819e-02,1.113801044858e+00
2.294721106631e+00,2.944403728858e-01,6.970742195044e-01,-3.015166511774e-01,-6.889039159362e-01,-2.245897987562e-02,1.059275457051e+00,-1.898035781156e-02,1.096174678275e+00
2.295426141948e+00,2.949312702813e-01,6.954727467028e-01,-3.020019078518e-01,-6.876418063099e-01,-2.171835477896e-02,1.041683401030e+00,-1.821373398021e-02,1.078535761010e+00
2.296131177264e+00,2.954210367099e-01,6.938659634964e-01,-3.024862730124e-01,-6.863749252302e-01,-2.099013694678e-02,1.024079306757e+00,-1.745955057281e-02,1.060884463253e+00
2.296836212581e+00,2.959096684301e-01,6.922538770313e-01,-3.029697432945e-01,-6.851032713018e-01,-2.027433480662e-02,1.006463344013e+00,-1.671781625814e-02,1.043220954966e+00
2.297541247897e+00,2.963971617050e-01,6.906364931612e-01,-3.034523153323e-01,-6.838268418471e-01,-1.957095666639e-02,9.888356824186e-01,-1.598853958522e-02,1.025545405884e+00
2.298246283213e+00,2.968835128013e-01,6.890138164505e-01,-3.039339857573e-01,-6.825456329090e-01,-1.888001071443e-02,9.711964914350e-01,-1.527172898346e-02,1.007857985530e+00
2.298951318530e+00,2.973687179885e-01,6.873858501775e-01,-3.044147511981e-01,-6.812596392530e-01,-1.820150501970e-02,9.535459403724e-01,-1.456739276287e-02,9.901588632096e-01
2.299656353846e+00,2.978527735381e-01,6.857525963376e-01,-3.048946082790e-01,-6.799688543696e-01,-1.753544753182e-02,9.358841983953e-01,-1.387553911412e-02,9.724482080281e-01
2.300361389163e+00,2.983356757223e-01,6.841140556466e-01,-3.053735536192e-01,-6.786732704775e-01,-1.688184608119e-02,9.182114345285e-01,-1.319617610874e-02,9.547261888894e-01
2.301066424479e+00,2.988174208136e-01,6.824702275448e-01,-3.058515838321e-01,-6.773728785256e-01,-1.624070837910e-02,9.005278176630e-01,-1.252931169926e-02,9.369929745045e-01
2.301771459796e+00,2.992980050834e-01,6.808211101998e-01,-3.063286955241e-01,-6.760676681965e-01,-1.561204201781e-02,8.828335165626e-01,-1.187495371931e-02,9.192487333979e-01
2.302476495112e+00,2.997774248017e-01,6.791667005113e-01,-3.068048852942e-01,-6.747576279095e-01,-1.499585447062e-02,8.651286998694e-01,-1.123310988377e-02,9.014936339133e-01
2.303181530428e+00,3.002556762355e-01,6.775069941141e-01,-3.072801497324e-01,-6.734427448234e-01,-1.439215309200e-02,8.474135361107e-01,-1.060378778890e-02,8.837278442206e-01
2.303886565745e+00,3.007327556485e-01,6.758419853832e-01,-3.077544854194e-01,-6.721230048401e-01,-1.380094511761e-02,8.296881937048e-01,-9.986994912453e-03,8.659515323214e-01
2.304591601061e+00,3.012086592999e-01,6.741716674372e-01,-3.082278889256e-01,-6.707983926077e-01,-1.322223766444e-02,8.119528409673e-01,-9.382738613787e-03,8.481648660562e-01
2.305296636378e+00,3.016833834438e-01,6.724960321431e-01,-3.087003568100e-01,-6.694688915246e-01,-1.265603773081e-02,7.942076461179e-01,-8.791026133985e-03,8.303680131106e-01
2.306001671694e+00,3.021569243278e-01,6.708150701207e-01,-3.091718856195e-01,-6.681344837426e-01,-1.210235219650e-02,7.764527772862e-01,-8.211864595955e-03,8.125611410218e-01
2.306706707011e+00,3.026292781927e-01,6.691287707473e-01,-3.096424718879e-01,-6.667951501710e-01,-1.156118782277e-02,7.586884025188e-01,-7.645261004538e-03,7.947444171853e-01
2.307411742327e+00,3.031004412713e-01,6.674371221622e-01,-3.101121121353e-01,-6.654508704803e-01,-1.103255125241e-02,7.409146897852e-01,-7.091222246602e-03,7.769180088618e-01
2.308116777643e+00,3.035704097877e-01,6.657401112719e-01,-3.105808028668e-01,-6.641016231064e-01,-1.051644900985e-02,7.231318069847e-01,-6.549755091134e-03,7.590820831834e-01
2.308821812960e+00,3.040391799560e-01,6.640377237551e-01,-3.110485405720e-01,-6.627473852548e-01,-1.001288750114e-02,7.053399219529e-01,-6.020866189332e-03,7.412368071608e-01
2.309526848276e+00,3.045067479802e-01,6.623299440676e-01,-3.115153217241e-01,-6.613881329048e-01,-9.521873014019e-03,6.875392024686e-01,-5.504562074686e-03,7.233823476900e-01
2.310231883593e+00,3.049731100527e-01,6.606167554477e-01,-3.119811427786e-01,-6.600238408138e-01,-9.043411717968e-03,6.697298162598e-01,-5.000849163054e-03,7.055188715591e-01
2.310936918909e+00,3.054382623536e-01,6.588981399219e-01,-3.124460001731e-01,-6.586544825220e-01,-8.577509664219e-03,6.519119310114e-01,-4.509733752740e-03,6.876465454554e-01
2.311641954226e+00,3.059022010500e-01,6.571740783099e-01,-3.129098903259e-01,-6.572800303571e-01,-8.124172785797e-03,6.340857143710e-01,-4.031222024561e-03,6.697655359723e-01
2.312346989542e+00,3.063649222950e-01,6.554445502308e-01,-3.133728096356e-01,-6.559004554388e-01,-7.683406897540e-03,6.162513339566e-01,-3.565320041909e-03,6.518760096164e-01
2.313052024858e+00,3.068264222271e-01,6.537095341084e-01,-3.138347544797e-01,-6.545157276839e-01,-7.255217696116e-03,5.984089573628e-01,-3.112033750812e-03,6.339781328144e-01
2.313757060175e+00,3.072866969689e-01,6.519690071776e-01,-3.142957212144e-01,-6.531258158115e-01,-6.839610760040e-03,5.805587521681e-01,-2.671368979986e-03,6.160720719206e-01
2.314462095491e+00,3.077457426266e-01,6.502229454900e-01,-3.147557061732e-01,-6.517306873476e-01,-6.436591549680e-03,5.627008859417e-01,-2.243331440886e-03,5.981579932238e-01
